Team,Season,Win_Pct,Num_Nodes,Num_Edges,Total_Passes,Graph_Density,Is_Connected,Num_Components,Largest_Component_Size,Largest_Component_Pct,Is_Strongly_Connected,Is_Weakly_Connected,Num_Strong_Components,Num_Weak_Components,APL,Diameter,Mean_Weighted_Degree,Std_Weighted_Degree,Max_Weighted_Degree,Min_Weighted_Degree,Degree_Equality,Degree_Centralization,Mean_Betweenness,Max_Betweenness,Std_Betweenness,Mean_Closeness,Max_Closeness,Std_Closeness,Mean_Eigenvector,Max_Eigenvector,Std_Eigenvector,Avg_Clustering,Avg_Clustering_Weighted,Transitivity,Num_Triangles,Num_Communities,Modularity,Largest_Community_Size,Smallest_Community_Size,Community_Size_Std,Gini_Coefficient,Top1_Concentration,Top2_Concentration,Top3_Concentration,Pass_Entropy,Edge_Weight_Entropy,Star_Player_Degree,Star_Player_Name,Star_Degree_Share
DEN,2017-18,0.561,12,127,21038,0.9621212121212122,True,1,12,1.0,True,True,1,1,1.0151515151515151,2,3506.3333333333335,2817.3217877188886,9103,325,0.6076794501989935,0.6707079584153076,0.11553030303030304,0.7272727272727273,0.21001490775280826,0.986111111111111,1.0,0.03105649968749709,0.22698141890777002,0.5700798619610117,0.17836134335653772,0.9848484848484849,0.06129192294369337,0.984375,210,,,,,,0.4366067750419875,0.21634661089457172,0.415510029470482,0.5622445099344044,0.871232755056156,0.8424537447759926,9103,Jamal Murray,0.21634661089457172
MIL,2017-18,0.537,12,125,19967,0.946969696969697,True,1,12,1.0,True,True,1,1,1.0454545454545454,2,3327.8333333333335,2525.3891064326876,7852,420,0.6345652964394374,0.628560181540314,0.1231060606060606,0.8045454545454545,0.22629683154825364,0.9604700854700855,1.0,0.05949425552276007,0.232426793674706,0.5453567588869134,0.17120490330428326,0.9599326599326599,0.09447270670315618,0.9568106312292359,192,,,,,,0.4051643545182885,0.1966244303100115,0.3881404317123253,0.5591976761656734,0.89004077459064,0.8679058631455338,7852,Giannis Antetokounmpo,0.1966244303100115
ORL,2018-19,0.512,12,124,20307,0.9393939393939394,True,1,12,1.0,True,True,1,1,1.0454545454545454,2,3384.5,2256.082537644992,7803,726,0.6923550475613148,0.617734437803642,0.10454545454545454,0.33636363636363636,0.11918282365569902,0.9594017094017094,1.0,0.05137100547081757,0.22105860246074172,0.5891401541524314,0.18565136038132626,0.9547558922558923,0.06969557163721629,0.9534109816971714,191,,,,,,0.36967958503635856,0.1921258679273157,0.3659575515831979,0.48778746245137145,0.9119535975021155,0.861318479081728,7803,D.J. Augustin,0.1921258679273157
IND,2018-19,0.585,11,106,22951,0.9636363636363636,True,1,11,1.0,True,True,1,1,1.0363636363636364,2,4172.909090909091,2132.7925123711507,8010,1216,0.7928781873993688,0.5269413233458178,0.12525252525252525,0.6333333333333333,0.21597745388270168,0.9669421487603305,1.0,0.0437314266291668,0.2709802165536479,0.4629096115676754,0.13220746251868318,0.9616161616161616,0.1305866212303973,0.9607843137254902,147,,,,,,0.29061914513528825,0.17450220033985447,0.3156943052590301,0.4513964533135811,0.9418285829432878,0.8963285923246298,8010,Darren Collison,0.17450220033985447
OKC,2018-19,0.598,13,150,19146,0.9615384615384616,True,1,13,1.0,True,True,1,1,1.0256410256410255,2,2945.5384615384614,2703.443661912727,9453,499,0.5427777893235063,0.7457685390881201,0.09236596736596737,0.30303030303030304,0.10403616787823182,0.9771766694843619,1.0,0.04426382911778882,0.2004271938551745,0.61193790032745,0.19170815550314294,0.9766899766899767,0.040651380357495485,0.9754601226993865,265,,,,,,0.4801163528835105,0.24686618614854278,0.41139141335004703,0.5557818865559386,0.8493548601466524,0.798772381168407,9453,Russell Westbrook,0.24686618614854278
BOS,2018-19,0.598,11,108,22268,0.9818181818181818,True,1,11,1.0,True,True,1,1,1.018181818181818,2,4048.7272727272725,2021.5735136458381,7566,730,0.8004409858925212,0.5113666402326196,0.09494949494949495,0.9333333333333333,0.2670184395438316,0.9834710743801653,1.0,0.03506314617453956,0.27299215199419463,0.4671542554587531,0.1280014681895073,0.9818181818181817,0.20083704945068204,0.9811320754716981,156,,,,,,0.28330094550680146,0.16988503682414227,0.30568528830608943,0.43387372013651876,0.9418673086503422,0.9190461206605273,7566,Kyrie Irving,0.16988503682414227
POR,2018-19,0.646,12,129,20762,0.9772727272727273,True,1,12,1.0,True,True,1,1,1.0151515151515151,2,3460.3333333333335,2401.047317780768,9766,1055,0.6750070834454142,0.7043732429765606,0.10227272727272728,0.33636363636363636,0.11493949779892884,0.986111111111111,1.0,0.031056499687497092,0.23398456974789586,0.6078672105049111,0.16906967336936976,0.9848484848484849,0.0666693471797508,0.984375,210,,,,,,0.35550524997591754,0.23518928812253154,0.3641990174356998,0.4889943165398324,0.9151779048826387,0.8590705953006025,9766,Damian Lillard,0.23518928812253154
SAC,2018-19,0.476,14,176,19700,0.967032967032967,True,1,14,1.0,True,True,1,1,1.032967032967033,2,2814.285714285714,2388.5074068658573,8929,257,0.5812920561821969,0.7374932157102613,0.07516788766788765,0.41773504273504264,0.11859497339037083,0.9707482993197278,1.0,0.04912111074431481,0.1960878194786784,0.6130742284199406,0.18159883942544525,0.9703629703629704,0.055979001894845046,0.9686888454011742,330,,,,,,0.4554133430021755,0.2266243654822335,0.36921319796954316,0.4968781725888325,0.8695967912023566,0.823604515815668,8929,De'Aaron Fox,0.2266243654822335
LAL,2018-19,0.451,16,219,20620,0.9125,True,1,16,1.0,True,True,1,1,1.075,2,2577.5,1852.0026997820494,6581,454,0.6595084971263856,0.6488983437167604,0.10535714285714287,0.330952380952381,0.1061826832383826,0.9361374484004128,1.0,0.07243836543743874,0.20193850969295946,0.49167279623605487,0.1473799114634913,0.9383991008991008,0.09727775984015676,0.9334719334719335,449,,,,,,0.4013094083414161,0.1595780795344326,0.2782492725509214,0.38540252182347234,0.9028099565814028,0.8804103123277821,6581,LeBron James,0.1595780795344326
ATL,2018-19,0.354,12,132,18812,1.0,True,1,12,1.0,True,True,1,1,1.0,1,3135.3333333333335,2247.105558021004,9860,568,0.6606484026723286,0.7440162271805274,0.08825757575757576,0.8681818181818182,0.2403829183382917,1.0,1.0,0.0,0.2375950605307092,0.6355764554886367,0.1639570692124679,1.0,0.06978963021758351,1.0,220,,,,,,0.3279511304840882,0.26206676589411015,0.37866787157133747,0.4660854773548799,0.9165368562902152,0.8736299671994094,9860,Trae Young,0.26206676589411015
GSW,2018-19,0.695,14,180,25141,0.989010989010989,True,1,14,1.0,True,True,1,1,1.010989010989011,2,3591.5714285714284,2212.1616356045993,7617,679,0.724967859115624,0.5691318003251835,0.11446886446886448,0.6634615384615384,0.22133767831842327,0.9897959183673469,1.0,0.024994793293705884,0.22358121280964244,0.48620187629018957,0.14642408513335783,0.989010989010989,0.11509878231941943,0.9887640449438202,352,,,,,,0.34257359918630353,0.15148562109701286,0.29885446084085754,0.4315261922755658,0.9272072129144527,0.895211437954918,7617,Stephen Curry,0.15148562109701286
BKN,2018-19,0.512,13,154,24440,0.9871794871794872,True,1,13,1.0,True,True,1,1,1.0128205128205128,2,3760.0,2164.8622624510353,9776,1258,0.7510321027681134,0.6666666666666666,0.07954545454545456,0.6704545454545455,0.17827501408110172,0.9881656804733728,1.0,0.027753939407239213,0.2542636331989223,0.5172453622238191,0.11078394177659873,0.9871794871794872,0.1789203197422708,0.9868421052631579,275,,,,,,0.28594045071131813,0.2,0.32950081833060557,0.4298690671031097,0.9445588177698262,0.9127631151319359,9776,D'Angelo Russell,0.2
NYK,2018-19,0.207,13,152,14514,0.9743589743589743,True,1,13,1.0,True,True,1,1,1.0256410256410255,2,2232.923076923077,1066.5849500256893,4680,382,0.8142248114758778,0.5664529914529914,0.10489510489510488,0.7840909090909091,0.22242491238486545,0.9763313609467457,1.0,0.03550295857988164,0.24895168612285504,0.5215531087485501,0.1222543860140175,0.9734265734265735,0.10135841581846063,0.972972972972973,264,,,,,,0.2617737781028397,0.16122364613476645,0.26670800606311146,0.37150337605070965,0.953231501185622,0.9056391008632366,4680,Emmanuel Mudiay,0.16122364613476645
PHI,2018-19,0.622,14,166,16563,0.9120879120879121,True,1,14,1.0,True,True,1,1,1.065934065934066,2,2366.1428571428573,2208.6481921606924,7795,92,0.5343858818122097,0.7500271377115508,0.13476800976800976,0.5267094017094016,0.17720181168487378,0.944970488195278,1.0,0.07616148804328349,0.1970794942952272,0.5685300558797759,0.1805221436746998,0.9484681984681985,0.05752899884746663,0.94258872651357,301,,,,,,0.4940055717994497,0.2353136509086518,0.4027651995411459,0.5329348547968363,0.8448991063541611,0.810654906586608,7795,Ben Simmons,0.2353136509086518
DET,2018-19,0.5,13,142,19380,0.9102564102564102,True,1,13,1.0,True,True,1,1,1.0897435897435896,2,2981.5384615384614,2429.4655194217453,8032,40,0.6009766857611978,0.6811918990703851,0.12849650349650352,0.5858585858585859,0.1777391400340952,0.9278670047900817,1.0,0.08743394692913822,0.20390852202517845,0.6217386270276362,0.18800104140292473,0.9452214452214451,0.04328286810087914,0.9375,225,,,,,,0.42497420020639837,0.20722394220846233,0.41114551083591333,0.5283797729618163,0.8784097374670923,0.8384708321472614,8032,Blake Griffin,0.20722394220846233
MIN,2018-19,0.439,14,177,21648,0.9725274725274725,True,1,14,1.0,True,True,1,1,1.021978021978022,2,3092.5714285714284,1839.9718831037187,6770,536,0.7385614927333213,0.5849789796614021,0.09981684981684981,0.35256410256410253,0.10833182384328544,0.9802721088435374,1.0,0.040118755640235995,0.2303707020960137,0.49034398836377807,0.13549136889249117,0.9798534798534798,0.10312679000423948,0.9789473684210527,341,,,,,,0.33659658430999895,0.15636548410938655,0.2938608647450111,0.40160753880266076,0.9290279838232886,0.8863995854250809,6770,Karl-Anthony Towns,0.15636548410938655
CLE,2018-19,0.232,14,159,14961,0.8736263736263736,True,1,14,1.0,True,True,1,1,1.120879120879121,2,2137.285714285714,1691.8581259571815,6467,331,0.6147725722372983,0.7210096228188079,0.12484737484737485,0.46047008547008544,0.15025618775541358,0.9016783029001074,1.0,0.08800844220866694,0.21273483174484223,0.5757571897007816,0.16177905547710775,0.9096966525537954,0.08082885270283661,0.9014084507042254,256,,,,,,0.4150792059354321,0.21612860102934295,0.35221576097854423,0.48720005347236145,0.8928563994643245,0.8676231851364442,6467,Collin Sexton,0.21612860102934295
NOP,2018-19,0.402,14,175,18962,0.9615384615384616,True,1,14,1.0,True,True,1,1,1.032967032967033,2,2708.8571428571427,1805.2666940745055,7140,372,0.6924582266155102,0.6683473389355742,0.10874542124542123,0.47435897435897434,0.169315664260625,0.9713010204081634,1.0,0.05273351633747224,0.22062977860724528,0.5453675882864647,0.15083458562375332,0.9725274725274725,0.09105677342417585,0.9706744868035191,331,,,,,,0.3538580921240978,0.18827127940090707,0.31861090602257147,0.438983229617129,0.9204872181164588,0.8936164561701759,7140,Jrue Holiday,0.18827127940090707
CHI,2018-19,0.268,13,144,14678,0.9230769230769231,True,1,13,1.0,True,True,1,1,1.0512820512820513,2,2258.153846153846,1335.0569475698173,4454,647,0.7409951509929706,0.5340892082023649,0.1421911421911422,0.5530303030303031,0.17303865744494493,0.9560439560439561,1.0,0.06593406593406595,0.2395078929296051,0.4751791807006429,0.13985365975725392,0.9580419580419581,0.12339200443055416,0.9534883720930233,246,,,,,,0.32833020637898686,0.15172366807466958,0.2900599536721624,0.4244788118272244,0.9317932874453019,0.8933855072705605,4454,Kris Dunn,0.15172366807466958
HOU,2018-19,0.646,12,130,17365,0.9848484848484849,True,1,12,1.0,True,True,1,1,1.0151515151515151,2,2894.1666666666665,2422.756963782285,8964,513,0.5879705824113716,0.7386921423066002,0.10340909090909091,0.5499999999999999,0.17622187562568903,0.986111111111111,1.0,0.031056499687497092,0.2203169895279795,0.5975477602942542,0.1865308485443131,0.9848484848484849,0.06157593321336031,0.984375,210,,,,,,0.43922161435838375,0.25810538439389574,0.42444572415778864,0.5555715519723582,0.873184563678063,0.8349928156457559,8964,James Harden,0.25810538439389574
MEM,2018-19,0.402,16,199,12453,0.8291666666666667,True,1,16,1.0,True,True,1,1,1.1583333333333334,2,1556.625,1057.527710925345,4778,405,0.6842067391605902,0.7191572485000698,0.11249999999999999,0.5206349206349207,0.15297902124076793,0.8766414909265142,1.0,0.10576534921413497,0.2179477199906032,0.5518297002977436,0.12246955275045968,0.9104100760350761,0.06954083878812177,0.887881286067601,359,,,,,,0.33014133140608687,0.19184132337589335,0.32152894884766725,0.4012687705773709,0.9310482188751258,0.8891605948173901,4778,Mike Conley,0.19184132337589335
MIA,2018-19,0.476,11,106,18072,0.9636363636363636,True,1,11,1.0,True,True,1,1,1.018181818181818,2,3285.818181818182,1737.3467136141205,6103,68,0.7815143593895193,0.5077666721284614,0.12676767676767678,0.9444444444444445,0.2675995695808061,0.9834710743801653,1.0,0.03506314617453956,0.2701940006631685,0.4542843923098672,0.13380692401637004,0.9818181818181817,0.24068816084371997,0.9811320754716981,156,,,,,,0.29828665137430077,0.16885236830455955,0.32104913678618857,0.46082337317397076,0.9292785835637974,0.9135355535798546,6103,Josh Richardson,0.16885236830455955
CHA,2018-19,0.476,15,201,23716,0.9571428571428572,True,1,15,1.0,True,True,1,1,1.0380952380952382,2,3162.133333333333,2336.266875927396,10749,163,0.6468873874249219,0.7562364605345347,0.08186813186813187,0.8598901098901099,0.21506667121350972,0.9661111111111111,1.0,0.05068664323536464,0.21370576295598762,0.6114107687523163,0.1449017375536466,0.9625374625374625,0.0761760791529592,0.9612341772151899,405,,,,,,0.34347276100522856,0.2266191600607185,0.3242747512228032,0.4205177938944173,0.9163492287162716,0.8787582405586032,10749,Kemba Walker,0.2266191600607185
WAS,2018-19,0.39,14,166,16862,0.9120879120879121,True,1,14,1.0,True,True,1,1,1.0879120879120878,2,2408.8571428571427,1931.0689436957246,6958,188,0.6087729824199745,0.7040926879961085,0.12225274725274726,0.766025641025641,0.2024596667900297,0.9264755902360945,1.0,0.07936354831072467,0.2135184042186649,0.5432491800442798,0.16074346794966898,0.930106005106005,0.08767987080730404,0.9233296823658269,281,,,,,,0.42069657895182744,0.2063219072470644,0.3881805242557229,0.4919938322856126,0.8883105235267187,0.856988573242097,6958,Bradley Beal,0.2063219072470644
MIL,2018-19,0.732,16,211,21654,0.8791666666666667,True,1,16,1.0,True,True,1,1,1.1083333333333334,2,2706.75,2249.382790344943,7595,84,0.5915038203548565,0.6865218345402677,0.10868055555555557,0.6555555555555557,0.17344503819937493,0.9136469180973825,1.0,0.09549175826529976,0.18696818226572737,0.5202500902348858,0.1659605339237307,0.9280448717948718,0.06967156387866372,0.915929203539823,414,,,,,,0.45226055232289647,0.17537175579569594,0.32490532926941906,0.4608155537083218,0.8745520087400542,0.8625223697311837,7595,Giannis Antetokounmpo,0.17537175579569594
SAS,2018-19,0.585,10,90,20855,1.0,True,1,10,1.0,True,True,1,1,1.0,1,4171.0,1497.1925727841426,6497,1499,0.8858594942734511,0.39779043319138746,0.09861111111111112,0.6944444444444444,0.2039776146638415,1.0,1.0,0.0,0.29826442314318347,0.459565402355411,0.10506347551391981,1.0,0.26785015059311446,1.0,120,,,,,,0.20479501318628626,0.15576600335650923,0.2955646128026852,0.4243346919204028,0.9698525894226486,0.9421135546381649,6497,DeMar DeRozan,0.15576600335650923
DAL,2018-19,0.402,14,172,16271,0.945054945054945,True,1,14,1.0,True,True,1,1,1.054945054945055,2,2324.4285714285716,1337.483175556971,4935,421,0.7512647842020227,0.5696827994700335,0.0885989010989011,0.5427350427350427,0.15079436525686804,0.9525810324129652,1.0,0.06239033114135071,0.22738175217992543,0.4872282789748088,0.14044967142773393,0.9529775779775781,0.13131696696792222,0.950920245398773,310,,,,,,0.3256538802602351,0.15165017515825702,0.2898408210927417,0.39871550611517426,0.9346165393880832,0.8990961989425952,4935,Luka Dončić,0.15165017515825702
LAC,2018-19,0.585,13,118,15179,0.7564102564102564,False,2,12,0.9230769230769231,False,False,2,2,1.106060606060606,2,2335.230769230769,1790.2046360830525,5093,0,0.6298472480867056,0.5866057988088226,0.0844988344988345,0.32954545454545453,0.1148092598756482,0.7751624318366398,0.9166666666666666,0.2385120595858599,0.21778850928908816,0.45171928347520635,0.17173014337824824,0.8668220668220669,0.09887406187648642,0.9291044776119403,166,,,,,,0.4174745473249986,0.1677646748797681,0.32591079781276766,0.4665327096646683,0.8744191117252403,0.8621361378290018,5093,Shai Gilgeous-Alexander,0.1677646748797681
TOR,2018-19,0.707,11,110,18294,1.0,True,1,11,1.0,True,True,1,1,1.0,1,3326.181818181818,2064.4595514733196,7449,536,0.721901461251914,0.6088199758356826,0.09292929292929292,0.7444444444444445,0.21030002229580133,1.0,1.0,0.0,0.25396168689191995,0.5404814943102815,0.16251939115102956,1.0,0.12606702053508267,1.0,165,,,,,,0.3484152777363666,0.2035913414234175,0.3623592434678036,0.4945610582704712,0.9164883519197968,0.8842077626525322,7449,Kyle Lowry,0.2035913414234175
UTA,2018-19,0.61,12,132,22560,1.0,True,1,12,1.0,True,True,1,1,1.0,1,3760.0,2380.2625205356376,7542,630,0.7139030329853775,0.5470456353511246,0.09772727272727272,0.6545454545454545,0.17968924046947238,1.0,1.0,0.0,0.24664570501701297,0.47964676315789195,0.14999743174466001,1.0,0.15352748867777366,1.0,220,,,,,,0.35738401300236405,0.16715425531914893,0.3151374113475177,0.4592863475177305,0.9138877743468955,0.8781229599040704,7542,Ricky Rubio,0.16715425531914893
PHX,2018-19,0.232,13,151,19853,0.967948717948718,True,1,13,1.0,True,True,1,1,1.0256410256410255,2,3054.3076923076924,1295.2733827631428,6294,1293,0.8475692750437602,0.5576210147230166,0.10926573426573426,0.5568181818181819,0.17661332990154413,0.9771766694843619,1.0,0.044263829117788825,0.26083902047961033,0.4789337246147481,0.09426601889500989,0.9766899766899767,0.21550665195594995,0.9754601226993865,265,,,,,,0.22747966786651116,0.158515085881227,0.26028811766483656,0.35747745932604647,0.9661636776959434,0.9397429027997719,6294,Devin Booker,0.158515085881227
DEN,2018-19,0.659,11,110,24497,1.0,True,1,11,1.0,True,True,1,1,1.0,1,4454.0,2832.9444688585695,10286,1812,0.7119701568995981,0.6236826754812367,0.07474747474747474,0.3111111111111111,0.09779739347442126,1.0,1.0,0.0,0.25656676696669883,0.5867180907948231,0.15837482437984451,1.0,0.08088689018031539,1.0,165,,,,,,0.327327650510081,0.2099440747846675,0.39780381271176063,0.539188472057803,0.9251035247023958,0.8853871840619812,10286,Nikola Jokić,0.2099440747846675
ORL,2019-20,0.458,13,150,18516,0.9615384615384616,True,1,13,1.0,True,True,1,1,1.0384615384615385,2,2848.6153846153848,1895.7315023478623,6746,618,0.6930583499772591,0.6258770629508845,0.10402097902097902,0.4810606060606061,0.15683138031442115,0.9653423499577346,1.0,0.04679071006964682,0.2338040004768647,0.5169831691768291,0.1491937206590518,0.9619269619269619,0.09781897672936846,0.9609079445145019,254,,,,,,0.36898648985492793,0.18216677468135667,0.3328202635558436,0.4624648952257507,0.9147982647284023,0.8735915846011639,6746,Markelle Fultz,0.18216677468135667
IND,2019-20,0.589,11,108,18647,0.9818181818181818,True,1,11,1.0,True,True,1,1,1.018181818181818,2,3390.3636363636365,1934.5902207739111,7043,627,0.7543749431313945,0.5704813289791282,0.08333333333333333,0.5333333333333333,0.17077429792134266,0.9834710743801653,1.0,0.03506314617453956,0.26026245264850006,0.551353676909386,0.15222531540607218,0.9818181818181817,0.10580820435551742,0.9811320754716981,156,,,,,,0.3197687173661861,0.18885075347240843,0.3536225666327023,0.48310720223092185,0.9270756736397577,0.8869146030446949,7043,Domantas Sabonis,0.18885075347240843
OKC,2019-20,0.611,12,129,19719,0.9772727272727273,True,1,12,1.0,True,True,1,1,1.0151515151515151,2,3286.5,2418.8113299718107,7690,869,0.6486462322939949,0.6246837687669937,0.13636363636363635,0.5454545454545454,0.17163731060344825,0.986111111111111,1.0,0.03105649968749709,0.23991451879811718,0.5072709801899873,0.16054394103547234,0.9848484848484849,0.13144974003902557,0.984375,210,,,,,,0.39942018696012305,0.19498960393529083,0.3767178863025508,0.5285764998225062,0.8942423094570019,0.8640883530814905,7690,Chris Paul,0.19498960393529083
WAS,2019-20,0.361,15,195,19027,0.9285714285714286,True,1,15,1.0,True,True,1,1,1.0476190476190477,2,2536.9333333333334,1656.5908956515352,6104,554,0.7010679192043827,0.6261233851338701,0.09450549450549449,0.4807692307692308,0.14049827660429404,0.9572222222222223,1.0,0.049802077402255486,0.2167636959062724,0.5473567660000338,0.14028601784825068,0.9533688533688534,0.0834273382067216,0.9523424878836834,393,,,,,,0.34801072160613866,0.16040363693698428,0.3203079833920219,0.40891890471435327,0.9252603745481588,0.8917059532997719,6104,Ish Smith,0.16040363693698428
PHI,2019-20,0.589,13,153,19844,0.9807692307692307,True,1,13,1.0,True,True,1,1,1.0128205128205128,2,3052.923076923077,1984.5487943509384,7558,701,0.7029563860387958,0.6457396136544059,0.08741258741258742,0.912878787878788,0.24156435099113702,0.9881656804733728,1.0,0.02775393940723921,0.22720962953479942,0.5362471317449323,0.15905615728331957,0.9871794871794872,0.10561544389020275,0.9868421052631579,275,,,,,,0.354658645124277,0.19043539608949808,0.33151078411610563,0.46197843176778874,0.9211587701601124,0.8842708895198446,7558,Ben Simmons,0.19043539608949808
LAL,2019-20,0.732,12,130,18367,0.9848484848484849,True,1,12,1.0,True,True,1,1,1.0151515151515151,2,3061.1666666666665,2067.677111854965,8763,302,0.686700920422358,0.7098233274200408,0.10075757575757575,0.9454545454545454,0.25743645965979084,0.986111111111111,1.0,0.03105649968749709,0.24445525902328982,0.5886595596353048,0.1535413939925961,0.9848484848484849,0.10338797362091488,0.984375,210,,,,,,0.3381608319268253,0.23855283933140958,0.3745304077965917,0.47481896880274405,0.9174291425879282,0.8820226912051189,8763,LeBron James,0.23855283933140958
SAC,2019-20,0.431,12,123,16622,0.9318181818181818,True,1,12,1.0,True,True,1,1,1.0606060606060606,2,2770.3333333333335,1915.9565206154573,5532,246,0.6764492237399685,0.5446000131466509,0.10530303030303029,0.7681818181818182,0.2112767280867385,0.949557387057387,1.0,0.07619416179086655,0.2340262133687457,0.48086835316465354,0.1690120255769383,0.9496632996632997,0.10008777095581774,0.9435897435897436,184,,,,,,0.38700216580435565,0.16640596799422452,0.31455300204548187,0.46137648899049455,0.8907142221113814,0.8689238224679097,5532,De'Aaron Fox,0.16640596799422452
CLE,2019-20,0.292,12,126,15557,0.9545454545454546,True,1,12,1.0,True,True,1,1,1.0454545454545454,2,2592.8333333333335,1770.0590777962436,5532,301,0.6821080673279484,0.5796029711431013,0.1231060606060606,0.7136363636363636,0.23218522882966744,0.9604700854700855,1.0,0.05949425552276006,0.236378047896607,0.4816178214983829,0.16570682486223282,0.9599326599326599,0.11356987757831001,0.9568106312292359,192,,,,,,0.3880782498767972,0.17779777592080737,0.34338240020569516,0.478980523237128,0.8948149584095666,0.8669886972256783,5532,Collin Sexton,0.17779777592080737
MIN,2019-20,0.292,14,137,6466,0.7527472527472527,True,1,14,1.0,True,True,1,1,1.2307692307692308,2,923.7142857142857,543.01242140113,1874,183,0.7431758777126956,0.5460963796075856,0.1163003663003663,0.6826923076923077,0.18383913459724718,0.8343846629560917,1.0,0.1190401145844857,0.2362667207823242,0.42452415718698233,0.1249264106557884,0.9262237762237762,0.15297971397433938,0.9277456647398844,214,,,,,,0.3277362909283726,0.14491184658212186,0.28874110733065267,0.40349520569130837,0.9296949763190434,0.8988840366916989,1874,Jordan McLaughlin,0.14491184658212186
NYK,2019-20,0.318,15,175,16500,0.8333333333333334,False,2,14,0.9333333333333333,False,False,2,2,1.021978021978022,2,2200.0,1534.5562659392235,5062,0,0.6727021827721823,0.6057741152565332,0.08443223443223442,0.7087912087912088,0.18287561837254346,0.8489795918367348,0.9285714285714286,0.228738398684229,0.21229011983370547,0.5145595798256344,0.1469679274115874,0.9121989121989121,0.07534928633264257,0.9770114942528736,340,,,,,,0.38955151515151515,0.1533939393939394,0.30266666666666664,0.43154545454545457,0.9030059454810248,0.8835089177937641,5062,Julius Randle,0.1533939393939394
MIA,2019-20,0.603,12,128,18500,0.9696969696969697,True,1,12,1.0,True,True,1,1,1.0303030303030303,2,3083.3333333333335,1912.7852437973504,6327,401,0.7220998763144714,0.5592769803296119,0.10606060606060606,0.8090909090909091,0.22200976988570018,0.9732905982905983,1.0,0.04915691055695446,0.24652497597256692,0.4966463719089534,0.1501957707628901,0.9727272727272727,0.1252337445119969,0.9710144927536232,201,,,,,,0.35236036036036034,0.171,0.3252432432432432,0.46886486486486484,0.917426274334768,0.8895609056840843,6327,Bam Adebayo,0.171
GSW,2019-20,0.231,7,42,6133,1.0,True,1,7,1.0,True,True,1,1,1.0,1,1752.2857142857142,484.112653443896,2297,718,0.9290849440483148,0.2766652154984763,0.11190476190476191,0.7833333333333333,0.274109566454308,1.0,1.0,0.0,0.36130619875989367,0.49292738089882016,0.11097285071051866,1.0,0.3743476271627194,1.0,35,,,,,,0.14474389136055532,0.18726561226153596,0.3603456709603783,0.5284526332952878,0.977156417303317,0.9543278406713793,2297,Ky Bowman,0.18726561226153596
POR,2019-20,0.473,11,105,12922,0.9545454545454546,True,1,11,1.0,True,True,1,1,1.0363636363636364,2,2349.4545454545455,1890.6029516165356,6529,429,0.6069655541768784,0.704166028488283,0.12121212121212123,0.4777777777777778,0.1698652364410336,0.9683195592286501,1.0,0.054993015916465916,0.2353102682067613,0.5968291119955924,0.18851569851222733,0.9676767676767678,0.0708310523261325,0.9652173913043478,148,,,,,,0.42595432736277805,0.25263117164525617,0.4557344064386318,0.5855517721714905,0.877010896173819,0.8446142151204515,6529,Damian Lillard,0.25263117164525617
MEM,2019-20,0.466,13,150,16415,0.9615384615384616,True,1,13,1.0,True,True,1,1,1.0256410256410255,2,2525.3846153846152,1764.1257385180272,6641,357,0.6720510342337301,0.6713722832906691,0.10547785547785549,0.49242424242424243,0.16620808755332986,0.9771766694843619,1.0,0.044263829117788825,0.23084466067263124,0.5398167519733258,0.15373294884966815,0.9766899766899767,0.08844216476757522,0.9754601226993865,265,,,,,,0.3816162515522857,0.2022844958879074,0.33734389278099297,0.45452330185805667,0.9021905102784115,0.8657367370168092,6641,Ja Morant,0.2022844958879074
PHX,2019-20,0.466,13,156,18976,1.0,True,1,13,1.0,True,True,1,1,1.0,1,2919.3846153846152,1852.9191330464123,7832,996,0.7128407454571523,0.6795199182839632,0.11451048951048952,0.46590909090909094,0.1572849112716097,1.0,1.0,0.0,0.240635964209792,0.565522561629895,0.13790362450603177,1.0,0.095282520563189,1.0,286,,,,,,0.32174244389674406,0.20636593591905564,0.35594962057335583,0.45204468802698144,0.932456304469679,0.8921614136909207,7832,Ricky Rubio,0.20636593591905564
HOU,2019-20,0.611,12,125,13736,0.946969696969697,True,1,12,1.0,True,True,1,1,1.0454545454545454,2,2289.3333333333335,1918.6647845716968,6881,191,0.5874084466929044,0.727959731011613,0.10795454545454546,0.8227272727272726,0.23343262104404583,0.9613095238095237,1.0,0.06376275382627546,0.23628182514800067,0.5673846728610257,0.16584400030770774,0.9636363636363635,0.09938785505783655,0.9601990049751243,193,,,,,,0.4466244418559503,0.25047320908561443,0.4330227140361095,0.5570762958648806,0.8671898204398768,0.8413955917986111,6881,James Harden,0.25047320908561443
CHA,2019-20,0.348,11,106,16990,0.9636363636363636,True,1,11,1.0,True,True,1,1,1.0363636363636364,2,3089.090909090909,2223.90461104074,8350,894,0.6586366844381344,0.6930538922155689,0.08484848484848485,0.6166666666666667,0.17850374043261344,0.9683195592286501,1.0,0.054993015916465916,0.25881127184528996,0.5483872035728534,0.15467972224863324,0.9676767676767678,0.15276336925483802,0.9652173913043478,148,,,,,,0.3729145486649901,0.2457327839905827,0.43140082401412594,0.5345497351383166,0.9043161217336411,0.8766566483959509,8350,Devonte' Graham,0.2457327839905827
