Player_A_ID,Player_A_Name,Player_B_ID,Player_B_Name,A_to_B,B_to_A,Total_Passes,TEAM_ID,TEAM_ABBREVIATION,SEASON
1627823,Juancho Hernangomez,201589,Darrell Arthur,19,20,39,1610612743,DEN,2016-17
1627823,Juancho Hernangomez,2749,Jameer Nelson,158,89,247,1610612743,DEN,2016-17
1627823,Juancho Hernangomez,203486,Mason Plumlee,31,31,62,1610612743,DEN,2016-17
1627823,Juancho Hernangomez,203999,Nikola Jokić,51,53,104,1610612743,DEN,2016-17
201589,Darrell Arthur,2749,Jameer Nelson,143,103,246,1610612743,DEN,2016-17
201589,Darrell Arthur,203486,Mason Plumlee,11,11,22,1610612743,DEN,2016-17
201589,Darrell Arthur,203999,Nikola Jokić,16,32,48,1610612743,DEN,2016-17
2749,Jameer Nelson,203486,Mason Plumlee,97,99,196,1610612743,DEN,2016-17
2749,Jameer Nelson,203999,Nikola Jokić,882,994,1876,1610612743,DEN,2016-17
203486,Mason Plumlee,203999,Nikola Jokić,27,41,68,1610612743,DEN,2016-17
203937,Kyle Anderson,202722,Davis Bertans,62,76,138,1610612759,SAS,2016-17
203937,Kyle Anderson,201988,Patty Mills,188,148,336,1610612759,SAS,2016-17
203937,Kyle Anderson,202695,Kawhi Leonard,91,39,130,1610612759,SAS,2016-17
203937,Kyle Anderson,200746,LaMarcus Aldridge,85,64,149,1610612759,SAS,2016-17
203937,Kyle Anderson,101135,David Lee,113,97,210,1610612759,SAS,2016-17
203937,Kyle Anderson,203473,Dewayne Dedmon,40,54,94,1610612759,SAS,2016-17
203937,Kyle Anderson,1938,Manu Ginobili,60,47,107,1610612759,SAS,2016-17
203937,Kyle Anderson,2225,Tony Parker,111,85,196,1610612759,SAS,2016-17
203937,Kyle Anderson,2200,Pau Gasol,95,104,199,1610612759,SAS,2016-17
203937,Kyle Anderson,201980,Danny Green,40,42,82,1610612759,SAS,2016-17
203937,Kyle Anderson,203613,Jonathon Simmons,124,101,225,1610612759,SAS,2016-17
202722,Davis Bertans,201988,Patty Mills,187,112,299,1610612759,SAS,2016-17
202722,Davis Bertans,202695,Kawhi Leonard,57,49,106,1610612759,SAS,2016-17
202722,Davis Bertans,200746,LaMarcus Aldridge,16,10,26,1610612759,SAS,2016-17
202722,Davis Bertans,101135,David Lee,14,33,47,1610612759,SAS,2016-17
202722,Davis Bertans,203473,Dewayne Dedmon,27,24,51,1610612759,SAS,2016-17
202722,Davis Bertans,1938,Manu Ginobili,71,76,147,1610612759,SAS,2016-17
202722,Davis Bertans,2225,Tony Parker,110,80,190,1610612759,SAS,2016-17
202722,Davis Bertans,2200,Pau Gasol,19,18,37,1610612759,SAS,2016-17
202722,Davis Bertans,201980,Danny Green,30,22,52,1610612759,SAS,2016-17
202722,Davis Bertans,203613,Jonathon Simmons,130,129,259,1610612759,SAS,2016-17
201988,Patty Mills,202695,Kawhi Leonard,513,343,856,1610612759,SAS,2016-17
201988,Patty Mills,200746,LaMarcus Aldridge,510,498,1008,1610612759,SAS,2016-17
201988,Patty Mills,101135,David Lee,409,668,1077,1610612759,SAS,2016-17
201988,Patty Mills,203473,Dewayne Dedmon,129,289,418,1610612759,SAS,2016-17
201988,Patty Mills,1938,Manu Ginobili,536,324,860,1610612759,SAS,2016-17
201988,Patty Mills,2225,Tony Parker,8,10,18,1610612759,SAS,2016-17
201988,Patty Mills,2200,Pau Gasol,361,577,938,1610612759,SAS,2016-17
201988,Patty Mills,201980,Danny Green,182,239,421,1610612759,SAS,2016-17
201988,Patty Mills,203613,Jonathon Simmons,317,258,575,1610612759,SAS,2016-17
202695,Kawhi Leonard,200746,LaMarcus Aldridge,407,404,811,1610612759,SAS,2016-17
202695,Kawhi Leonard,101135,David Lee,136,214,350,1610612759,SAS,2016-17
202695,Kawhi Leonard,203473,Dewayne Dedmon,135,156,291,1610612759,SAS,2016-17
202695,Kawhi Leonard,1938,Manu Ginobili,144,210,354,1610612759,SAS,2016-17
202695,Kawhi Leonard,2225,Tony Parker,393,666,1059,1610612759,SAS,2016-17
202695,Kawhi Leonard,2200,Pau Gasol,341,396,737,1610612759,SAS,2016-17
202695,Kawhi Leonard,201980,Danny Green,242,311,553,1610612759,SAS,2016-17
202695,Kawhi Leonard,203613,Jonathon Simmons,79,96,175,1610612759,SAS,2016-17
200746,LaMarcus Aldridge,101135,David Lee,42,74,116,1610612759,SAS,2016-17
200746,LaMarcus Aldridge,203473,Dewayne Dedmon,33,58,91,1610612759,SAS,2016-17
200746,LaMarcus Aldridge,1938,Manu Ginobili,164,184,348,1610612759,SAS,2016-17
200746,LaMarcus Aldridge,2225,Tony Parker,653,683,1336,1610612759,SAS,2016-17
200746,LaMarcus Aldridge,2200,Pau Gasol,91,158,249,1610612759,SAS,2016-17
200746,LaMarcus Aldridge,201980,Danny Green,303,286,589,1610612759,SAS,2016-17
200746,LaMarcus Aldridge,203613,Jonathon Simmons,122,117,239,1610612759,SAS,2016-17
101135,David Lee,203473,Dewayne Dedmon,41,41,82,1610612759,SAS,2016-17
101135,David Lee,1938,Manu Ginobili,200,196,396,1610612759,SAS,2016-17
101135,David Lee,2225,Tony Parker,234,142,376,1610612759,SAS,2016-17
101135,David Lee,2200,Pau Gasol,61,50,111,1610612759,SAS,2016-17
101135,David Lee,201980,Danny Green,116,106,222,1610612759,SAS,2016-17
101135,David Lee,203613,Jonathon Simmons,170,150,320,1610612759,SAS,2016-17
203473,Dewayne Dedmon,1938,Manu Ginobili,96,68,164,1610612759,SAS,2016-17
203473,Dewayne Dedmon,2225,Tony Parker,319,150,469,1610612759,SAS,2016-17
203473,Dewayne Dedmon,2200,Pau Gasol,3,7,10,1610612759,SAS,2016-17
203473,Dewayne Dedmon,201980,Danny Green,107,68,175,1610612759,SAS,2016-17
203473,Dewayne Dedmon,203613,Jonathon Simmons,122,58,180,1610612759,SAS,2016-17
1938,Manu Ginobili,2225,Tony Parker,42,82,124,1610612759,SAS,2016-17
1938,Manu Ginobili,2200,Pau Gasol,211,186,397,1610612759,SAS,2016-17
1938,Manu Ginobili,201980,Danny Green,42,41,83,1610612759,SAS,2016-17
1938,Manu Ginobili,203613,Jonathon Simmons,107,130,237,1610612759,SAS,2016-17
2225,Tony Parker,2200,Pau Gasol,481,689,1170,1610612759,SAS,2016-17
2225,Tony Parker,201980,Danny Green,396,608,1004,1610612759,SAS,2016-17
2225,Tony Parker,203613,Jonathon Simmons,137,123,260,1610612759,SAS,2016-17
2200,Pau Gasol,201980,Danny Green,192,157,349,1610612759,SAS,2016-17
2200,Pau Gasol,203613,Jonathon Simmons,114,115,229,1610612759,SAS,2016-17
201980,Danny Green,203613,Jonathon Simmons,51,51,102,1610612759,SAS,2016-17
203967,Dario Šarić,1626147,Justin Anderson,61,52,113,1610612755,PHI,2016-17
203967,Dario Šarić,200771,Sergio Rodriguez,793,740,1533,1610612755,PHI,2016-17
203967,Dario Šarić,203496,Robert Covington,225,168,393,1610612755,PHI,2016-17
203967,Dario Šarić,204456,T.J. McConnell,1110,1165,2275,1610612755,PHI,2016-17
203967,Dario Šarić,203917,Nik Stauskas,301,283,584,1610612755,PHI,2016-17
203967,Dario Šarić,1626158,Richaun Holmes,143,121,264,1610612755,PHI,2016-17
203967,Dario Šarić,1627789,Timothe Luwawu-Cabarrot,146,124,270,1610612755,PHI,2016-17
203967,Dario Šarić,203954,Joel Embiid,93,51,144,1610612755,PHI,2016-17
203967,Dario Šarić,201945,Gerald Henderson,207,197,404,1610612755,PHI,2016-17
203967,Dario Šarić,1626143,Jahlil Okafor,146,120,266,1610612755,PHI,2016-17
1626147,Justin Anderson,200771,Sergio Rodriguez,119,77,196,1610612755,PHI,2016-17
1626147,Justin Anderson,203496,Robert Covington,17,32,49,1610612755,PHI,2016-17
1626147,Justin Anderson,204456,T.J. McConnell,157,98,255,1610612755,PHI,2016-17
1626147,Justin Anderson,203917,Nik Stauskas,71,65,136,1610612755,PHI,2016-17
1626147,Justin Anderson,1626158,Richaun Holmes,41,57,98,1610612755,PHI,2016-17
1626147,Justin Anderson,1627789,Timothe Luwawu-Cabarrot,39,37,76,1610612755,PHI,2016-17
1626147,Justin Anderson,201945,Gerald Henderson,20,21,41,1610612755,PHI,2016-17
1626147,Justin Anderson,1626143,Jahlil Okafor,12,5,17,1610612755,PHI,2016-17
200771,Sergio Rodriguez,203496,Robert Covington,418,521,939,1610612755,PHI,2016-17
200771,Sergio Rodriguez,204456,T.J. McConnell,1,5,6,1610612755,PHI,2016-17
200771,Sergio Rodriguez,203917,Nik Stauskas,303,328,631,1610612755,PHI,2016-17
200771,Sergio Rodriguez,1626158,Richaun Holmes,204,258,462,1610612755,PHI,2016-17
200771,Sergio Rodriguez,1627789,Timothe Luwawu-Cabarrot,168,173,341,1610612755,PHI,2016-17
200771,Sergio Rodriguez,203954,Joel Embiid,369,424,793,1610612755,PHI,2016-17
200771,Sergio Rodriguez,201945,Gerald Henderson,366,222,588,1610612755,PHI,2016-17
200771,Sergio Rodriguez,1626143,Jahlil Okafor,312,353,665,1610612755,PHI,2016-17
203496,Robert Covington,204456,T.J. McConnell,752,611,1363,1610612755,PHI,2016-17
203496,Robert Covington,203917,Nik Stauskas,166,146,312,1610612755,PHI,2016-17
203496,Robert Covington,1626158,Richaun Holmes,77,54,131,1610612755,PHI,2016-17
203496,Robert Covington,1627789,Timothe Luwawu-Cabarrot,27,37,64,1610612755,PHI,2016-17
203496,Robert Covington,203954,Joel Embiid,123,103,226,1610612755,PHI,2016-17
203496,Robert Covington,201945,Gerald Henderson,112,128,240,1610612755,PHI,2016-17
203496,Robert Covington,1626143,Jahlil Okafor,105,86,191,1610612755,PHI,2016-17
204456,T.J. McConnell,203917,Nik Stauskas,584,603,1187,1610612755,PHI,2016-17
204456,T.J. McConnell,1626158,Richaun Holmes,514,537,1051,1610612755,PHI,2016-17
204456,T.J. McConnell,1627789,Timothe Luwawu-Cabarrot,278,279,557,1610612755,PHI,2016-17
204456,T.J. McConnell,203954,Joel Embiid,353,307,660,1610612755,PHI,2016-17
204456,T.J. McConnell,201945,Gerald Henderson,316,196,512,1610612755,PHI,2016-17
204456,T.J. McConnell,1626143,Jahlil Okafor,376,394,770,1610612755,PHI,2016-17
203917,Nik Stauskas,1626158,Richaun Holmes,145,170,315,1610612755,PHI,2016-17
203917,Nik Stauskas,1627789,Timothe Luwawu-Cabarrot,105,109,214,1610612755,PHI,2016-17
203917,Nik Stauskas,203954,Joel Embiid,131,109,240,1610612755,PHI,2016-17
203917,Nik Stauskas,201945,Gerald Henderson,98,79,177,1610612755,PHI,2016-17
203917,Nik Stauskas,1626143,Jahlil Okafor,168,134,302,1610612755,PHI,2016-17
1626158,Richaun Holmes,1627789,Timothe Luwawu-Cabarrot,90,82,172,1610612755,PHI,2016-17
1626158,Richaun Holmes,201945,Gerald Henderson,73,65,138,1610612755,PHI,2016-17
1626158,Richaun Holmes,1626143,Jahlil Okafor,2,1,3,1610612755,PHI,2016-17
1627789,Timothe Luwawu-Cabarrot,203954,Joel Embiid,19,15,34,1610612755,PHI,2016-17
1627789,Timothe Luwawu-Cabarrot,201945,Gerald Henderson,38,49,87,1610612755,PHI,2016-17
1627789,Timothe Luwawu-Cabarrot,1626143,Jahlil Okafor,47,33,80,1610612755,PHI,2016-17
203954,Joel Embiid,201945,Gerald Henderson,84,110,194,1610612755,PHI,2016-17
203954,Joel Embiid,1626143,Jahlil Okafor,27,22,49,1610612755,PHI,2016-17
201945,Gerald Henderson,1626143,Jahlil Okafor,123,116,239,1610612755,PHI,2016-17
203552,Seth Curry,203457,Nerlens Noel,27,76,103,1610612742,DAL,2016-17
203552,Seth Curry,203939,Dwight Powell,113,233,346,1610612742,DAL,2016-17
203552,Seth Curry,202083,Wesley Matthews,443,402,845,1610612742,DAL,2016-17
203552,Seth Curry,1627812,Yogi Ferrell,186,226,412,1610612742,DAL,2016-17
203552,Seth Curry,203084,Harrison Barnes,534,438,972,1610612742,DAL,2016-17
203552,Seth Curry,2734,Devin Harris,238,187,425,1610612742,DAL,2016-17
203552,Seth Curry,1626257,Salah Mejri,53,175,228,1610612742,DAL,2016-17
203552,Seth Curry,1627827,Dorian Finney-Smith,121,191,312,1610612742,DAL,2016-17
203552,Seth Curry,1717,Dirk Nowitzki,242,299,541,1610612742,DAL,2016-17
203552,Seth Curry,200826,J.J. Barea,116,114,230,1610612742,DAL,2016-17
203457,Nerlens Noel,203939,Dwight Powell,5,10,15,1610612742,DAL,2016-17
203457,Nerlens Noel,202083,Wesley Matthews,29,35,64,1610612742,DAL,2016-17
203457,Nerlens Noel,1627812,Yogi Ferrell,109,41,150,1610612742,DAL,2016-17
203457,Nerlens Noel,203084,Harrison Barnes,27,25,52,1610612742,DAL,2016-17
203457,Nerlens Noel,2734,Devin Harris,26,28,54,1610612742,DAL,2016-17
203457,Nerlens Noel,1627827,Dorian Finney-Smith,9,9,18,1610612742,DAL,2016-17
203457,Nerlens Noel,1717,Dirk Nowitzki,10,27,37,1610612742,DAL,2016-17
203457,Nerlens Noel,200826,J.J. Barea,62,37,99,1610612742,DAL,2016-17
203939,Dwight Powell,202083,Wesley Matthews,91,80,171,1610612742,DAL,2016-17
203939,Dwight Powell,1627812,Yogi Ferrell,138,113,251,1610612742,DAL,2016-17
203939,Dwight Powell,202732,DeAndre Liggins,3,2,5,1610612742,DAL,2016-17
203939,Dwight Powell,203084,Harrison Barnes,41,47,88,1610612742,DAL,2016-17
203939,Dwight Powell,2734,Devin Harris,125,96,221,1610612742,DAL,2016-17
203939,Dwight Powell,1626257,Salah Mejri,3,3,6,1610612742,DAL,2016-17
203939,Dwight Powell,1627827,Dorian Finney-Smith,63,63,126,1610612742,DAL,2016-17
203939,Dwight Powell,1717,Dirk Nowitzki,29,28,57,1610612742,DAL,2016-17
203939,Dwight Powell,200826,J.J. Barea,188,123,311,1610612742,DAL,2016-17
202083,Wesley Matthews,1627812,Yogi Ferrell,251,263,514,1610612742,DAL,2016-17
202083,Wesley Matthews,203084,Harrison Barnes,323,257,580,1610612742,DAL,2016-17
202083,Wesley Matthews,2734,Devin Harris,95,138,233,1610612742,DAL,2016-17
202083,Wesley Matthews,1626257,Salah Mejri,87,82,169,1610612742,DAL,2016-17
202083,Wesley Matthews,1627827,Dorian Finney-Smith,97,114,211,1610612742,DAL,2016-17
202083,Wesley Matthews,1717,Dirk Nowitzki,209,191,400,1610612742,DAL,2016-17
202083,Wesley Matthews,200826,J.J. Barea,195,204,399,1610612742,DAL,2016-17
1627812,Yogi Ferrell,202732,DeAndre Liggins,7,1,8,1610612742,DAL,2016-17
1627812,Yogi Ferrell,203084,Harrison Barnes,315,328,643,1610612742,DAL,2016-17
1627812,Yogi Ferrell,2734,Devin Harris,165,118,283,1610612742,DAL,2016-17
1627812,Yogi Ferrell,1626257,Salah Mejri,23,91,114,1610612742,DAL,2016-17
1627812,Yogi Ferrell,1627827,Dorian Finney-Smith,130,201,331,1610612742,DAL,2016-17
1627812,Yogi Ferrell,1717,Dirk Nowitzki,309,358,667,1610612742,DAL,2016-17
1627812,Yogi Ferrell,200826,J.J. Barea,28,28,56,1610612742,DAL,2016-17
202732,DeAndre Liggins,2734,Devin Harris,11,7,18,1610612742,DAL,2016-17
202732,DeAndre Liggins,1626257,Salah Mejri,1,2,3,1610612742,DAL,2016-17
202732,DeAndre Liggins,1627827,Dorian Finney-Smith,2,0,2,1610612742,DAL,2016-17
203084,Harrison Barnes,2734,Devin Harris,101,127,228,1610612742,DAL,2016-17
203084,Harrison Barnes,1626257,Salah Mejri,45,32,77,1610612742,DAL,2016-17
203084,Harrison Barnes,1627827,Dorian Finney-Smith,122,91,213,1610612742,DAL,2016-17
203084,Harrison Barnes,1717,Dirk Nowitzki,133,89,222,1610612742,DAL,2016-17
203084,Harrison Barnes,200826,J.J. Barea,211,231,442,1610612742,DAL,2016-17
2734,Devin Harris,1626257,Salah Mejri,41,58,99,1610612742,DAL,2016-17
2734,Devin Harris,1627827,Dorian Finney-Smith,67,91,158,1610612742,DAL,2016-17
2734,Devin Harris,1717,Dirk Nowitzki,163,151,314,1610612742,DAL,2016-17
2734,Devin Harris,200826,J.J. Barea,165,221,386,1610612742,DAL,2016-17
1626257,Salah Mejri,1627827,Dorian Finney-Smith,51,22,73,1610612742,DAL,2016-17
1626257,Salah Mejri,1717,Dirk Nowitzki,7,13,20,1610612742,DAL,2016-17
1626257,Salah Mejri,200826,J.J. Barea,116,50,166,1610612742,DAL,2016-17
1627827,Dorian Finney-Smith,1717,Dirk Nowitzki,45,63,108,1610612742,DAL,2016-17
1627827,Dorian Finney-Smith,200826,J.J. Barea,169,100,269,1610612742,DAL,2016-17
1717,Dirk Nowitzki,200826,J.J. Barea,178,198,376,1610612742,DAL,2016-17
203488,Mike Muscala,200794,Paul Millsap,54,61,115,1610612737,ATL,2016-17
203488,Mike Muscala,1627752,Taurean Prince,77,50,127,1610612737,ATL,2016-17
203488,Mike Muscala,203145,Kent Bazemore,114,96,210,1610612737,ATL,2016-17
203488,Mike Muscala,2730,Dwight Howard,28,28,56,1610612737,ATL,2016-17
203488,Mike Muscala,203501,Tim Hardaway Jr.,164,158,322,1610612737,ATL,2016-17
203488,Mike Muscala,203471,Dennis Schröder,399,267,666,1610612737,ATL,2016-17
203488,Mike Muscala,101141,Ersan Ilyasova,14,6,20,1610612737,ATL,2016-17
203488,Mike Muscala,200757,Thabo Sefolosha,79,78,157,1610612737,ATL,2016-17
203488,Mike Muscala,2743,Kris Humphries,40,17,57,1610612737,ATL,2016-17
203488,Mike Muscala,1627098,Malcolm Delaney,372,252,624,1610612737,ATL,2016-17
203488,Mike Muscala,101181,Jose Calderon,55,43,98,1610612737,ATL,2016-17
203488,Mike Muscala,2399,Mike Dunleavy,32,40,72,1610612737,ATL,2016-17
200794,Paul Millsap,1627752,Taurean Prince,62,50,112,1610612737,ATL,2016-17
200794,Paul Millsap,203145,Kent Bazemore,437,389,826,1610612737,ATL,2016-17
200794,Paul Millsap,2730,Dwight Howard,152,112,264,1610612737,ATL,2016-17
200794,Paul Millsap,203501,Tim Hardaway Jr.,374,297,671,1610612737,ATL,2016-17
200794,Paul Millsap,203471,Dennis Schröder,1119,1360,2479,1610612737,ATL,2016-17
200794,Paul Millsap,101141,Ersan Ilyasova,18,21,39,1610612737,ATL,2016-17
200794,Paul Millsap,200757,Thabo Sefolosha,266,240,506,1610612737,ATL,2016-17
200794,Paul Millsap,2743,Kris Humphries,25,20,45,1610612737,ATL,2016-17
200794,Paul Millsap,1627098,Malcolm Delaney,295,387,682,1610612737,ATL,2016-17
200794,Paul Millsap,101181,Jose Calderon,25,28,53,1610612737,ATL,2016-17
200794,Paul Millsap,2399,Mike Dunleavy,30,29,59,1610612737,ATL,2016-17
1627752,Taurean Prince,203145,Kent Bazemore,26,17,43,1610612737,ATL,2016-17
1627752,Taurean Prince,2730,Dwight Howard,42,56,98,1610612737,ATL,2016-17
1627752,Taurean Prince,203501,Tim Hardaway Jr.,88,80,168,1610612737,ATL,2016-17
1627752,Taurean Prince,203471,Dennis Schröder,150,134,284,1610612737,ATL,2016-17
1627752,Taurean Prince,101141,Ersan Ilyasova,48,66,114,1610612737,ATL,2016-17
1627752,Taurean Prince,200757,Thabo Sefolosha,22,22,44,1610612737,ATL,2016-17
1627752,Taurean Prince,2743,Kris Humphries,51,85,136,1610612737,ATL,2016-17
1627752,Taurean Prince,1627098,Malcolm Delaney,112,83,195,1610612737,ATL,2016-17
1627752,Taurean Prince,101181,Jose Calderon,58,53,111,1610612737,ATL,2016-17
1627752,Taurean Prince,2399,Mike Dunleavy,20,8,28,1610612737,ATL,2016-17
203145,Kent Bazemore,2730,Dwight Howard,294,387,681,1610612737,ATL,2016-17
203145,Kent Bazemore,203501,Tim Hardaway Jr.,144,121,265,1610612737,ATL,2016-17
203145,Kent Bazemore,203471,Dennis Schröder,711,645,1356,1610612737,ATL,2016-17
203145,Kent Bazemore,101141,Ersan Ilyasova,30,39,69,1610612737,ATL,2016-17
203145,Kent Bazemore,200757,Thabo Sefolosha,117,143,260,1610612737,ATL,2016-17
203145,Kent Bazemore,2743,Kris Humphries,27,43,70,1610612737,ATL,2016-17
203145,Kent Bazemore,1627098,Malcolm Delaney,127,141,268,1610612737,ATL,2016-17
203145,Kent Bazemore,101181,Jose Calderon,11,24,35,1610612737,ATL,2016-17
203145,Kent Bazemore,2399,Mike Dunleavy,22,16,38,1610612737,ATL,2016-17
2730,Dwight Howard,203501,Tim Hardaway Jr.,327,196,523,1610612737,ATL,2016-17
2730,Dwight Howard,203471,Dennis Schröder,1335,730,2065,1610612737,ATL,2016-17
2730,Dwight Howard,101141,Ersan Ilyasova,26,38,64,1610612737,ATL,2016-17
2730,Dwight Howard,200757,Thabo Sefolosha,236,191,427,1610612737,ATL,2016-17
2730,Dwight Howard,2743,Kris Humphries,5,5,10,1610612737,ATL,2016-17
2730,Dwight Howard,1627098,Malcolm Delaney,258,138,396,1610612737,ATL,2016-17
2730,Dwight Howard,101181,Jose Calderon,42,32,74,1610612737,ATL,2016-17
2730,Dwight Howard,2399,Mike Dunleavy,27,22,49,1610612737,ATL,2016-17
203501,Tim Hardaway Jr.,203471,Dennis Schröder,503,484,987,1610612737,ATL,2016-17
203501,Tim Hardaway Jr.,101141,Ersan Ilyasova,109,111,220,1610612737,ATL,2016-17
203501,Tim Hardaway Jr.,200757,Thabo Sefolosha,108,148,256,1610612737,ATL,2016-17
203501,Tim Hardaway Jr.,2743,Kris Humphries,88,134,222,1610612737,ATL,2016-17
203501,Tim Hardaway Jr.,1627098,Malcolm Delaney,237,298,535,1610612737,ATL,2016-17
203501,Tim Hardaway Jr.,101181,Jose Calderon,51,106,157,1610612737,ATL,2016-17
203501,Tim Hardaway Jr.,2399,Mike Dunleavy,30,40,70,1610612737,ATL,2016-17
203471,Dennis Schröder,101141,Ersan Ilyasova,176,238,414,1610612737,ATL,2016-17
203471,Dennis Schröder,200757,Thabo Sefolosha,433,636,1069,1610612737,ATL,2016-17
203471,Dennis Schröder,2743,Kris Humphries,81,166,247,1610612737,ATL,2016-17
203471,Dennis Schröder,1627098,Malcolm Delaney,57,64,121,1610612737,ATL,2016-17
203471,Dennis Schröder,101181,Jose Calderon,19,25,44,1610612737,ATL,2016-17
203471,Dennis Schröder,2399,Mike Dunleavy,43,59,102,1610612737,ATL,2016-17
101141,Ersan Ilyasova,200757,Thabo Sefolosha,35,36,71,1610612737,ATL,2016-17
101141,Ersan Ilyasova,2743,Kris Humphries,8,8,16,1610612737,ATL,2016-17
101141,Ersan Ilyasova,1627098,Malcolm Delaney,60,47,107,1610612737,ATL,2016-17
101141,Ersan Ilyasova,101181,Jose Calderon,96,71,167,1610612737,ATL,2016-17
101141,Ersan Ilyasova,2399,Mike Dunleavy,17,16,33,1610612737,ATL,2016-17
200757,Thabo Sefolosha,2743,Kris Humphries,46,60,106,1610612737,ATL,2016-17
200757,Thabo Sefolosha,1627098,Malcolm Delaney,165,134,299,1610612737,ATL,2016-17
200757,Thabo Sefolosha,101181,Jose Calderon,12,9,21,1610612737,ATL,2016-17
200757,Thabo Sefolosha,2399,Mike Dunleavy,11,8,19,1610612737,ATL,2016-17
2743,Kris Humphries,1627098,Malcolm Delaney,310,200,510,1610612737,ATL,2016-17
2743,Kris Humphries,101181,Jose Calderon,102,70,172,1610612737,ATL,2016-17
2743,Kris Humphries,2399,Mike Dunleavy,42,36,78,1610612737,ATL,2016-17
1627098,Malcolm Delaney,101181,Jose Calderon,13,12,25,1610612737,ATL,2016-17
1627098,Malcolm Delaney,2399,Mike Dunleavy,99,97,196,1610612737,ATL,2016-17
101181,Jose Calderon,2399,Mike Dunleavy,11,15,26,1610612737,ATL,2016-17
202337,Luke Babbitt,203585,Rodney McGruder,78,61,139,1610612748,MIA,2016-17
202337,Luke Babbitt,203079,Dion Waiters,229,199,428,1610612748,MIA,2016-17
202337,Luke Babbitt,201609,Goran Dragic,730,331,1061,1610612748,MIA,2016-17
202337,Luke Babbitt,201961,Wayne Ellington,19,15,34,1610612748,MIA,2016-17
202337,Luke Babbitt,1627855,Okaro White,4,9,13,1610612748,MIA,2016-17
202337,Luke Babbitt,203186,Willie Reed,6,9,15,1610612748,MIA,2016-17
202337,Luke Babbitt,202355,Hassan Whiteside,47,45,92,1610612748,MIA,2016-17
202337,Luke Babbitt,1626196,Josh Richardson,127,80,207,1610612748,MIA,2016-17
202337,Luke Babbitt,204020,Tyler Johnson,123,71,194,1610612748,MIA,2016-17
202337,Luke Babbitt,201177,Josh McRoberts,7,17,24,1610612748,MIA,2016-17
202337,Luke Babbitt,201949,James Johnson,37,25,62,1610612748,MIA,2016-17
203585,Rodney McGruder,203079,Dion Waiters,147,158,305,1610612748,MIA,2016-17
203585,Rodney McGruder,201609,Goran Dragic,407,386,793,1610612748,MIA,2016-17
203585,Rodney McGruder,201961,Wayne Ellington,44,42,86,1610612748,MIA,2016-17
203585,Rodney McGruder,1627855,Okaro White,16,21,37,1610612748,MIA,2016-17
203585,Rodney McGruder,203186,Willie Reed,36,37,73,1610612748,MIA,2016-17
203585,Rodney McGruder,202355,Hassan Whiteside,152,92,244,1610612748,MIA,2016-17
203585,Rodney McGruder,1626196,Josh Richardson,125,122,247,1610612748,MIA,2016-17
203585,Rodney McGruder,204020,Tyler Johnson,193,170,363,1610612748,MIA,2016-17
203585,Rodney McGruder,201177,Josh McRoberts,47,56,103,1610612748,MIA,2016-17
203585,Rodney McGruder,201949,James Johnson,191,179,370,1610612748,MIA,2016-17
203079,Dion Waiters,201609,Goran Dragic,349,556,905,1610612748,MIA,2016-17
203079,Dion Waiters,201961,Wayne Ellington,87,72,159,1610612748,MIA,2016-17
203079,Dion Waiters,1627855,Okaro White,27,65,92,1610612748,MIA,2016-17
203079,Dion Waiters,203186,Willie Reed,33,35,68,1610612748,MIA,2016-17
203079,Dion Waiters,202355,Hassan Whiteside,179,202,381,1610612748,MIA,2016-17
203079,Dion Waiters,1626196,Josh Richardson,95,121,216,1610612748,MIA,2016-17
203079,Dion Waiters,204020,Tyler Johnson,223,276,499,1610612748,MIA,2016-17
203079,Dion Waiters,201177,Josh McRoberts,7,12,19,1610612748,MIA,2016-17
203079,Dion Waiters,201949,James Johnson,256,317,573,1610612748,MIA,2016-17
201609,Goran Dragic,201961,Wayne Ellington,347,269,616,1610612748,MIA,2016-17
201609,Goran Dragic,1627855,Okaro White,86,197,283,1610612748,MIA,2016-17
201609,Goran Dragic,203186,Willie Reed,139,141,280,1610612748,MIA,2016-17
201609,Goran Dragic,202355,Hassan Whiteside,492,511,1003,1610612748,MIA,2016-17
201609,Goran Dragic,1626196,Josh Richardson,319,331,650,1610612748,MIA,2016-17
201609,Goran Dragic,204020,Tyler Johnson,504,573,1077,1610612748,MIA,2016-17
201609,Goran Dragic,201177,Josh McRoberts,202,336,538,1610612748,MIA,2016-17
201609,Goran Dragic,201949,James Johnson,642,800,1442,1610612748,MIA,2016-17
201961,Wayne Ellington,1627855,Okaro White,29,34,63,1610612748,MIA,2016-17
201961,Wayne Ellington,203186,Willie Reed,63,76,139,1610612748,MIA,2016-17
201961,Wayne Ellington,202355,Hassan Whiteside,68,75,143,1610612748,MIA,2016-17
201961,Wayne Ellington,1626196,Josh Richardson,103,120,223,1610612748,MIA,2016-17
201961,Wayne Ellington,204020,Tyler Johnson,160,218,378,1610612748,MIA,2016-17
201961,Wayne Ellington,201177,Josh McRoberts,34,47,81,1610612748,MIA,2016-17
201961,Wayne Ellington,201949,James Johnson,163,230,393,1610612748,MIA,2016-17
1627855,Okaro White,203186,Willie Reed,14,14,28,1610612748,MIA,2016-17
1627855,Okaro White,202355,Hassan Whiteside,20,10,30,1610612748,MIA,2016-17
